,year,artist.inverted,track,time,date.entered,date.peaked,week,rank,gap_week,total_time_s,date.entered.year,date.entered.month,date.entered.day,date.entered.quarter,date.peaked.year,date.peaked.month,date.peaked.day,date.peaked.quarter,genre_Electronica,genre_Gospel,genre_Jazz,genre_Latin,genre_Pop,genre_R&B,genre_Rap,genre_Reggae,genre_Rock
10806,2000,Joe,I Wanna Know,4:57,2000-01-01,2000-07-01,35,5,False,297,2000,1,1,1,2000,7,1,3,0,0,0,0,0,0,0,0,1
11123,2000,Joe,I Wanna Know,4:57,2000-01-01,2000-07-01,36,6,False,297,2000,1,1,1,2000,7,1,3,0,0,0,0,0,0,0,0,1
11440,2000,Joe,I Wanna Know,4:57,2000-01-01,2000-07-01,37,9,False,297,2000,1,1,1,2000,7,1,3,0,0,0,0,0,0,0,0,1
11757,2000,Joe,I Wanna Know,4:57,2000-01-01,2000-07-01,38,9,False,297,2000,1,1,1,2000,7,1,3,0,0,0,0,0,0,0,0,1
12074,2000,Joe,I Wanna Know,4:57,2000-01-01,2000-07-01,39,8,False,297,2000,1,1,1,2000,7,1,3,0,0,0,0,0,0,0,0,1
12391,2000,Joe,I Wanna Know,4:57,2000-01-01,2000-07-01,40,14,False,297,2000,1,1,1,2000,7,1,3,0,0,0,0,0,0,0,0,1
12708,2000,Joe,I Wanna Know,4:57,2000-01-01,2000-07-01,41,16,False,297,2000,1,1,1,2000,7,1,3,0,0,0,0,0,0,0,0,1
13025,2000,Joe,I Wanna Know,4:57,2000-01-01,2000-07-01,42,20,False,297,2000,1,1,1,2000,7,1,3,0,0,0,0,0,0,0,0,1
13342,2000,Joe,I Wanna Know,4:57,2000-01-01,2000-07-01,43,32,False,297,2000,1,1,1,2000,7,1,3,0,0,0,0,0,0,0,0,1
13659,2000,Joe,I Wanna Know,4:57,2000-01-01,2000-07-01,44,45,False,297,2000,1,1,1,2000,7,1,3,0,0,0,0,0,0,0,0,1
29,2000,Montell Jordan,Get It On.. Tonite,4:34,1999-10-23,2000-02-12,1,92,False,274,1999,10,23,4,2000,2,12,1,0,0,0,0,0,0,1,0,0
346,2000,Montell Jordan,Get It On.. Tonite,4:34,1999-10-23,2000-02-12,2,80,False,274,1999,10,23,4,2000,2,12,1,0,0,0,0,0,0,1,0,0
663,2000,Montell Jordan,Get It On.. Tonite,4:34,1999-10-23,2000-02-12,3,72,False,274,1999,10,23,4,2000,2,12,1,0,0,0,0,0,0,1,0,0
980,2000,Montell Jordan,Get It On.. Tonite,4:34,1999-10-23,2000-02-12,4,69,False,274,1999,10,23,4,2000,2,12,1,0,0,0,0,0,0,1,0,0
1297,2000,Montell Jordan,Get It On.. Tonite,4:34,1999-10-23,2000-02-12,5,67,False,274,1999,10,23,4,2000,2,12,1,0,0,0,0,0,0,1,0,0
1614,2000,Montell Jordan,Get It On.. Tonite,4:34,1999-10-23,2000-02-12,6,61,False,274,1999,10,23,4,2000,2,12,1,0,0,0,0,0,0,1,0,0
1931,2000,Montell Jordan,Get It On.. Tonite,4:34,1999-10-23,2000-02-12,7,54,False,274,1999,10,23,4,2000,2,12,1,0,0,0,0,0,0,1,0,0
2248,2000,Montell Jordan,Get It On.. Tonite,4:34,1999-10-23,2000-02-12,8,43,False,274,1999,10,23,4,2000,2,12,1,0,0,0,0,0,0,1,0,0
2565,2000,Montell Jordan,Get It On.. Tonite,4:34,1999-10-23,2000-02-12,9,38,False,274,1999,10,23,4,2000,2,12,1,0,0,0,0,0,0,1,0,0
2882,2000,Montell Jordan,Get It On.. Tonite,4:34,1999-10-23,2000-02-12,10,24,False,274,1999,10,23,4,2000,2,12,1,0,0,0,0,0,0,1,0,0
3199,2000,Montell Jordan,Get It On.. Tonite,4:34,1999-10-23,2000-02-12,11,24,False,274,1999,10,23,4,2000,2,12,1,0,0,0,0,0,0,1,0,0
3516,2000,Montell Jordan,Get It On.. Tonite,4:34,1999-10-23,2000-02-12,12,20,False,274,1999,10,23,4,2000,2,12,1,0,0,0,0,0,0,1,0,0
3833,2000,Montell Jordan,Get It On.. Tonite,4:34,1999-10-23,2000-02-12,13,19,False,274,1999,10,23,4,2000,2,12,1,0,0,0,0,0,0,1,0,0
4150,2000,Montell Jordan,Get It On.. Tonite,4:34,1999-10-23,2000-02-12,14,15,False,274,1999,10,23,4,2000,2,12,1,0,0,0,0,0,0,1,0,0
4467,2000,Montell Jordan,Get It On.. Tonite,4:34,1999-10-23,2000-02-12,15,15,False,274,1999,10,23,4,2000,2,12,1,0,0,0,0,0,0,1,0,0
4784,2000,Montell Jordan,Get It On.. Tonite,4:34,1999-10-23,2000-02-12,16,5,False,274,1999,10,23,4,2000,2,12,1,0,0,0,0,0,0,1,0,0
5101,2000,Montell Jordan,Get It On.. Tonite,4:34,1999-10-23,2000-02-12,17,4,False,274,1999,10,23,4,2000,2,12,1,0,0,0,0,0,0,1,0,0
5418,2000,Montell Jordan,Get It On.. Tonite,4:34,1999-10-23,2000-02-12,18,4,False,274,1999,10,23,4,2000,2,12,1,0,0,0,0,0,0,1,0,0
5735,2000,Montell Jordan,Get It On.. Tonite,4:34,1999-10-23,2000-02-12,19,7,False,274,1999,10,23,4,2000,2,12,1,0,0,0,0,0,0,1,0,0
6052,2000,Montell Jordan,Get It On.. Tonite,4:34,1999-10-23,2000-02-12,20,10,False,274,1999,10,23,4,2000,2,12,1,0,0,0,0,0,0,1,0,0
6369,2000,Montell Jordan,Get It On.. Tonite,4:34,1999-10-23,2000-02-12,21,5,False,274,1999,10,23,4,2000,2,12,1,0,0,0,0,0,0,1,0,0
6686,2000,Montell Jordan,Get It On.. Tonite,4:34,1999-10-23,2000-02-12,22,9,False,274,1999,10,23,4,2000,2,12,1,0,0,0,0,0,0,1,0,0
7003,2000,Montell Jordan,Get It On.. Tonite,4:34,1999-10-23,2000-02-12,23,9,False,274,1999,10,23,4,2000,2,12,1,0,0,0,0,0,0,1,0,0
7320,2000,Montell Jordan,Get It On.. Tonite,4:34,1999-10-23,2000-02-12,24,7,False,274,1999,10,23,4,2000,2,12,1,0,0,0,0,0,0,1,0,0
7637,2000,Montell Jordan,Get It On.. Tonite,4:34,1999-10-23,2000-02-12,25,9,False,274,1999,10,23,4,2000,2,12,1,0,0,0,0,0,0,1,0,0
7954,2000,Montell Jordan,Get It On.. Tonite,4:34,1999-10-23,2000-02-12,26,10,False,274,1999,10,23,4,2000,2,12,1,0,0,0,0,0,0,1,0,0
8271,2000,Montell Jordan,Get It On.. Tonite,4:34,1999-10-23,2000-02-12,27,10,False,274,1999,10,23,4,2000,2,12,1,0,0,0,0,0,0,1,0,0
8588,2000,Montell Jordan,Get It On.. Tonite,4:34,1999-10-23,2000-02-12,28,15,False,274,1999,10,23,4,2000,2,12,1,0,0,0,0,0,0,1,0,0
8905,2000,Montell Jordan,Get It On.. Tonite,4:34,1999-10-23,2000-02-12,29,18,False,274,1999,10,23,4,2000,2,12,1,0,0,0,0,0,0,1,0,0
9222,2000,Montell Jordan,Get It On.. Tonite,4:34,1999-10-23,2000-02-12,30,23,False,274,1999,10,23,4,2000,2,12,1,0,0,0,0,0,0,1,0,0
9539,2000,Montell Jordan,Get It On.. Tonite,4:34,1999-10-23,2000-02-12,31,30,False,274,1999,10,23,4,2000,2,12,1,0,0,0,0,0,0,1,0,0
9856,2000,Montell Jordan,Get It On.. Tonite,4:34,1999-10-23,2000-02-12,32,42,False,274,1999,10,23,4,2000,2,12,1,0,0,0,0,0,0,1,0,0
30,2000,N'Sync,Bye Bye Bye,3:15,2000-01-29,2000-04-15,1,42,False,195,2000,1,29,1,2000,4,15,2,0,0,0,0,0,0,0,0,1
347,2000,N'Sync,Bye Bye Bye,3:15,2000-01-29,2000-04-15,2,20,False,195,2000,1,29,1,2000,4,15,2,0,0,0,0,0,0,0,0,1
664,2000,N'Sync,Bye Bye Bye,3:15,2000-01-29,2000-04-15,3,19,False,195,2000,1,29,1,2000,4,15,2,0,0,0,0,0,0,0,0,1
981,2000,N'Sync,Bye Bye Bye,3:15,2000-01-29,2000-04-15,4,14,False,195,2000,1,29,1,2000,4,15,2,0,0,0,0,0,0,0,0,1
1298,2000,N'Sync,Bye Bye Bye,3:15,2000-01-29,2000-04-15,5,13,False,195,2000,1,29,1,2000,4,15,2,0,0,0,0,0,0,0,0,1
1615,2000,N'Sync,Bye Bye Bye,3:15,2000-01-29,2000-04-15,6,7,False,195,2000,1,29,1,2000,4,15,2,0,0,0,0,0,0,0,0,1
1932,2000,N'Sync,Bye Bye Bye,3:15,2000-01-29,2000-04-15,7,6,False,195,2000,1,29,1,2000,4,15,2,0,0,0,0,0,0,0,0,1
2249,2000,N'Sync,Bye Bye Bye,3:15,2000-01-29,2000-04-15,8,5,False,195,2000,1,29,1,2000,4,15,2,0,0,0,0,0,0,0,0,1
2566,2000,N'Sync,Bye Bye Bye,3:15,2000-01-29,2000-04-15,9,5,False,195,2000,1,29,1,2000,4,15,2,0,0,0,0,0,0,0,0,1
2883,2000,N'Sync,Bye Bye Bye,3:15,2000-01-29,2000-04-15,10,5,False,195,2000,1,29,1,2000,4,15,2,0,0,0,0,0,0,0,0,1
3200,2000,N'Sync,Bye Bye Bye,3:15,2000-01-29,2000-04-15,11,5,False,195,2000,1,29,1,2000,4,15,2,0,0,0,0,0,0,0,0,1
3517,2000,N'Sync,Bye Bye Bye,3:15,2000-01-29,2000-04-15,12,4,False,195,2000,1,29,1,2000,4,15,2,0,0,0,0,0,0,0,0,1
3834,2000,N'Sync,Bye Bye Bye,3:15,2000-01-29,2000-04-15,13,4,False,195,2000,1,29,1,2000,4,15,2,0,0,0,0,0,0,0,0,1
4151,2000,N'Sync,Bye Bye Bye,3:15,2000-01-29,2000-04-15,14,6,False,195,2000,1,29,1,2000,4,15,2,0,0,0,0,0,0,0,0,1
4468,2000,N'Sync,Bye Bye Bye,3:15,2000-01-29,2000-04-15,15,6,False,195,2000,1,29,1,2000,4,15,2,0,0,0,0,0,0,0,0,1
4785,2000,N'Sync,Bye Bye Bye,3:15,2000-01-29,2000-04-15,16,7,False,195,2000,1,29,1,2000,4,15,2,0,0,0,0,0,0,0,0,1
5102,2000,N'Sync,Bye Bye Bye,3:15,2000-01-29,2000-04-15,17,9,False,195,2000,1,29,1,2000,4,15,2,0,0,0,0,0,0,0,0,1
5419,2000,N'Sync,Bye Bye Bye,3:15,2000-01-29,2000-04-15,18,12,False,195,2000,1,29,1,2000,4,15,2,0,0,0,0,0,0,0,0,1
5736,2000,N'Sync,Bye Bye Bye,3:15,2000-01-29,2000-04-15,19,18,False,195,2000,1,29,1,2000,4,15,2,0,0,0,0,0,0,0,0,1
6053,2000,N'Sync,Bye Bye Bye,3:15,2000-01-29,2000-04-15,20,20,False,195,2000,1,29,1,2000,4,15,2,0,0,0,0,0,0,0,0,1
6370,2000,N'Sync,Bye Bye Bye,3:15,2000-01-29,2000-04-15,21,27,False,195,2000,1,29,1,2000,4,15,2,0,0,0,0,0,0,0,0,1
6687,2000,N'Sync,Bye Bye Bye,3:15,2000-01-29,2000-04-15,22,34,False,195,2000,1,29,1,2000,4,15,2,0,0,0,0,0,0,0,0,1
7004,2000,N'Sync,Bye Bye Bye,3:15,2000-01-29,2000-04-15,23,40,False,195,2000,1,29,1,2000,4,15,2,0,0,0,0,0,0,0,0,1
31,2000,Eminem,The Real Slim Shady,4:42,2000-05-06,2000-06-24,1,70,False,282,2000,5,6,2,2000,6,24,2,0,0,0,0,0,0,1,0,0
348,2000,Eminem,The Real Slim Shady,4:42,2000-05-06,2000-06-24,2,32,False,282,2000,5,6,2,2000,6,24,2,0,0,0,0,0,0,1,0,0
665,2000,Eminem,The Real Slim Shady,4:42,2000-05-06,2000-06-24,3,20,False,282,2000,5,6,2,2000,6,24,2,0,0,0,0,0,0,1,0,0
982,2000,Eminem,The Real Slim Shady,4:42,2000-05-06,2000-06-24,4,16,False,282,2000,5,6,2,2000,6,24,2,0,0,0,0,0,0,1,0,0
1299,2000,Eminem,The Real Slim Shady,4:42,2000-05-06,2000-06-24,5,11,False,282,2000,5,6,2,2000,6,24,2,0,0,0,0,0,0,1,0,0
1616,2000,Eminem,The Real Slim Shady,4:42,2000-05-06,2000-06-24,6,7,False,282,2000,5,6,2,2000,6,24,2,0,0,0,0,0,0,1,0,0
1933,2000,Eminem,The Real Slim Shady,4:42,2000-05-06,2000-06-24,7,6,False,282,2000,5,6,2,2000,6,24,2,0,0,0,0,0,0,1,0,0
2250,2000,Eminem,The Real Slim Shady,4:42,2000-05-06,2000-06-24,8,4,False,282,2000,5,6,2,2000,6,24,2,0,0,0,0,0,0,1,0,0
2567,2000,Eminem,The Real Slim Shady,4:42,2000-05-06,2000-06-24,9,5,False,282,2000,5,6,2,2000,6,24,2,0,0,0,0,0,0,1,0,0
2884,2000,Eminem,The Real Slim Shady,4:42,2000-05-06,2000-06-24,10,4,False,282,2000,5,6,2,2000,6,24,2,0,0,0,0,0,0,1,0,0
3201,2000,Eminem,The Real Slim Shady,4:42,2000-05-06,2000-06-24,11,8,False,282,2000,5,6,2,2000,6,24,2,0,0,0,0,0,0,1,0,0
3518,2000,Eminem,The Real Slim Shady,4:42,2000-05-06,2000-06-24,12,9,False,282,2000,5,6,2,2000,6,24,2,0,0,0,0,0,0,1,0,0
3835,2000,Eminem,The Real Slim Shady,4:42,2000-05-06,2000-06-24,13,16,False,282,2000,5,6,2,2000,6,24,2,0,0,0,0,0,0,1,0,0
4152,2000,Eminem,The Real Slim Shady,4:42,2000-05-06,2000-06-24,14,30,False,282,2000,5,6,2,2000,6,24,2,0,0,0,0,0,0,1,0,0
4469,2000,Eminem,The Real Slim Shady,4:42,2000-05-06,2000-06-24,15,49,False,282,2000,5,6,2,2000,6,24,2,0,0,0,0,0,0,1,0,0
4786,2000,Eminem,The Real Slim Shady,4:42,2000-05-06,2000-06-24,16,68,False,282,2000,5,6,2,2000,6,24,2,0,0,0,0,0,0,1,0,0
5103,2000,Eminem,The Real Slim Shady,4:42,2000-05-06,2000-06-24,17,83,False,282,2000,5,6,2,2000,6,24,2,0,0,0,0,0,0,1,0,0
5420,2000,Eminem,The Real Slim Shady,4:42,2000-05-06,2000-06-24,18,88,False,282,2000,5,6,2,2000,6,24,2,0,0,0,0,0,0,1,0,0
5737,2000,Eminem,The Real Slim Shady,4:42,2000-05-06,2000-06-24,19,98,False,282,2000,5,6,2,2000,6,24,2,0,0,0,0,0,0,1,0,0
32,2000,Pink,Most Girls,4:06,2000-08-12,2000-11-25,1,85,False,246,2000,8,12,3,2000,11,25,4,0,0,0,0,0,0,0,0,1
349,2000,Pink,Most Girls,4:06,2000-08-12,2000-11-25,2,70,False,246,2000,8,12,3,2000,11,25,4,0,0,0,0,0,0,0,0,1
666,2000,Pink,Most Girls,4:06,2000-08-12,2000-11-25,3,52,False,246,2000,8,12,3,2000,11,25,4,0,0,0,0,0,0,0,0,1
983,2000,Pink,Most Girls,4:06,2000-08-12,2000-11-25,4,36,False,246,2000,8,12,3,2000,11,25,4,0,0,0,0,0,0,0,0,1
1300,2000,Pink,Most Girls,4:06,2000-08-12,2000-11-25,5,27,False,246,2000,8,12,3,2000,11,25,4,0,0,0,0,0,0,0,0,1
1617,2000,Pink,Most Girls,4:06,2000-08-12,2000-11-25,6,21,False,246,2000,8,12,3,2000,11,25,4,0,0,0,0,0,0,0,0,1
1934,2000,Pink,Most Girls,4:06,2000-08-12,2000-11-25,7,15,False,246,2000,8,12,3,2000,11,25,4,0,0,0,0,0,0,0,0,1
2251,2000,Pink,Most Girls,4:06,2000-08-12,2000-11-25,8,13,False,246,2000,8,12,3,2000,11,25,4,0,0,0,0,0,0,0,0,1
2568,2000,Pink,Most Girls,4:06,2000-08-12,2000-11-25,9,12,False,246,2000,8,12,3,2000,11,25,4,0,0,0,0,0,0,0,0,1
2885,2000,Pink,Most Girls,4:06,2000-08-12,2000-11-25,10,8,False,246,2000,8,12,3,2000,11,25,4,0,0,0,0,0,0,0,0,1
3202,2000,Pink,Most Girls,4:06,2000-08-12,2000-11-25,11,5,False,246,2000,8,12,3,2000,11,25,4,0,0,0,0,0,0,0,0,1
3519,2000,Pink,Most Girls,4:06,2000-08-12,2000-11-25,12,5,False,246,2000,8,12,3,2000,11,25,4,0,0,0,0,0,0,0,0,1
3836,2000,Pink,Most Girls,4:06,2000-08-12,2000-11-25,13,5,False,246,2000,8,12,3,2000,11,25,4,0,0,0,0,0,0,0,0,1
4153,2000,Pink,Most Girls,4:06,2000-08-12,2000-11-25,14,6,False,246,2000,8,12,3,2000,11,25,4,0,0,0,0,0,0,0,0,1
4470,2000,Pink,Most Girls,4:06,2000-08-12,2000-11-25,15,5,False,246,2000,8,12,3,2000,11,25,4,0,0,0,0,0,0,0,0,1
4787,2000,Pink,Most Girls,4:06,2000-08-12,2000-11-25,16,4,False,246,2000,8,12,3,2000,11,25,4,0,0,0,0,0,0,0,0,1
5104,2000,Pink,Most Girls,4:06,2000-08-12,2000-11-25,17,6,False,246,2000,8,12,3,2000,11,25,4,0,0,0,0,0,0,0,0,1
5421,2000,Pink,Most Girls,4:06,2000-08-12,2000-11-25,18,8,False,246,2000,8,12,3,2000,11,25,4,0,0,0,0,0,0,0,0,1
5738,2000,Pink,Most Girls,4:06,2000-08-12,2000-11-25,19,11,False,246,2000,8,12,3,2000,11,25,4,0,0,0,0,0,0,0,0,1
6055,2000,Pink,Most Girls,4:06,2000-08-12,2000-11-25,20,14,False,246,2000,8,12,3,2000,11,25,4,0,0,0,0,0,0,0,0,1
6372,2000,Pink,Most Girls,4:06,2000-08-12,2000-11-25,21,14,False,246,2000,8,12,3,2000,11,25,4,0,0,0,0,0,0,0,0,1
6689,2000,Pink,Most Girls,4:06,2000-08-12,2000-11-25,22,16,False,246,2000,8,12,3,2000,11,25,4,0,0,0,0,0,0,0,0,1
7006,2000,Pink,Most Girls,4:06,2000-08-12,2000-11-25,23,18,False,246,2000,8,12,3,2000,11,25,4,0,0,0,0,0,0,0,0,1
7323,2000,Pink,Most Girls,4:06,2000-08-12,2000-11-25,24,21,False,246,2000,8,12,3,2000,11,25,4,0,0,0,0,0,0,0,0,1
7640,2000,Pink,Most Girls,4:06,2000-08-12,2000-11-25,25,26,False,246,2000,8,12,3,2000,11,25,4,0,0,0,0,0,0,0,0,1
7957,2000,Pink,Most Girls,4:06,2000-08-12,2000-11-25,26,39,False,246,2000,8,12,3,2000,11,25,4,0,0,0,0,0,0,0,0,1
8274,2000,Pink,Most Girls,4:06,2000-08-12,2000-11-25,27,46,False,246,2000,8,12,3,2000,11,25,4,0,0,0,0,0,0,0,0,1
33,2000,Samantha Mumba,Gotta Tell You,3:19,2000-09-09,2000-12-09,1,85,False,199,2000,9,9,3,2000,12,9,4,0,0,0,0,0,0,0,0,1
350,2000,Samantha Mumba,Gotta Tell You,3:19,2000-09-09,2000-12-09,2,72,False,199,2000,9,9,3,2000,12,9,4,0,0,0,0,0,0,0,0,1
667,2000,Samantha Mumba,Gotta Tell You,3:19,2000-09-09,2000-12-09,3,65,False,199,2000,9,9,3,2000,12,9,4,0,0,0,0,0,0,0,0,1
984,2000,Samantha Mumba,Gotta Tell You,3:19,2000-09-09,2000-12-09,4,49,False,199,2000,9,9,3,2000,12,9,4,0,0,0,0,0,0,0,0,1
1301,2000,Samantha Mumba,Gotta Tell You,3:19,2000-09-09,2000-12-09,5,39,False,199,2000,9,9,3,2000,12,9,4,0,0,0,0,0,0,0,0,1
1618,2000,Samantha Mumba,Gotta Tell You,3:19,2000-09-09,2000-12-09,6,25,False,199,2000,9,9,3,2000,12,9,4,0,0,0,0,0,0,0,0,1
1935,2000,Samantha Mumba,Gotta Tell You,3:19,2000-09-09,2000-12-09,7,20,False,199,2000,9,9,3,2000,12,9,4,0,0,0,0,0,0,0,0,1
2252,2000,Samantha Mumba,Gotta Tell You,3:19,2000-09-09,2000-12-09,8,10,False,199,2000,9,9,3,2000,12,9,4,0,0,0,0,0,0,0,0,1
2569,2000,Samantha Mumba,Gotta Tell You,3:19,2000-09-09,2000-12-09,9,9,False,199,2000,9,9,3,2000,12,9,4,0,0,0,0,0,0,0,0,1
2886,2000,Samantha Mumba,Gotta Tell You,3:19,2000-09-09,2000-12-09,10,8,False,199,2000,9,9,3,2000,12,9,4,0,0,0,0,0,0,0,0,1
3203,2000,Samantha Mumba,Gotta Tell You,3:19,2000-09-09,2000-12-09,11,6,False,199,2000,9,9,3,2000,12,9,4,0,0,0,0,0,0,0,0,1
3520,2000,Samantha Mumba,Gotta Tell You,3:19,2000-09-09,2000-12-09,12,5,False,199,2000,9,9,3,2000,12,9,4,0,0,0,0,0,0,0,0,1
3837,2000,Samantha Mumba,Gotta Tell You,3:19,2000-09-09,2000-12-09,13,7,False,199,2000,9,9,3,2000,12,9,4,0,0,0,0,0,0,0,0,1
4154,2000,Samantha Mumba,Gotta Tell You,3:19,2000-09-09,2000-12-09,14,4,False,199,2000,9,9,3,2000,12,9,4,0,0,0,0,0,0,0,0,1
4471,2000,Samantha Mumba,Gotta Tell You,3:19,2000-09-09,2000-12-09,15,6,False,199,2000,9,9,3,2000,12,9,4,0,0,0,0,0,0,0,0,1
4788,2000,Samantha Mumba,Gotta Tell You,3:19,2000-09-09,2000-12-09,16,7,False,199,2000,9,9,3,2000,12,9,4,0,0,0,0,0,0,0,0,1
5105,2000,Samantha Mumba,Gotta Tell You,3:19,2000-09-09,2000-12-09,17,13,False,199,2000,9,9,3,2000,12,9,4,0,0,0,0,0,0,0,0,1
5422,2000,Samantha Mumba,Gotta Tell You,3:19,2000-09-09,2000-12-09,18,17,False,199,2000,9,9,3,2000,12,9,4,0,0,0,0,0,0,0,0,1
5739,2000,Samantha Mumba,Gotta Tell You,3:19,2000-09-09,2000-12-09,19,17,False,199,2000,9,9,3,2000,12,9,4,0,0,0,0,0,0,0,0,1
6056,2000,Samantha Mumba,Gotta Tell You,3:19,2000-09-09,2000-12-09,20,23,False,199,2000,9,9,3,2000,12,9,4,0,0,0,0,0,0,0,0,1
6373,2000,Samantha Mumba,Gotta Tell You,3:19,2000-09-09,2000-12-09,21,29,False,199,2000,9,9,3,2000,12,9,4,0,0,0,0,0,0,0,0,1
6690,2000,Samantha Mumba,Gotta Tell You,3:19,2000-09-09,2000-12-09,22,36,False,199,2000,9,9,3,2000,12,9,4,0,0,0,0,0,0,0,0,1
34,2000,Blaque,Bring It All To Me,3:46,1999-10-23,2000-01-22,1,73,False,226,1999,10,23,4,2000,1,22,1,0,0,0,0,1,0,0,0,0
351,2000,Blaque,Bring It All To Me,3:46,1999-10-23,2000-01-22,2,63,False,226,1999,10,23,4,2000,1,22,1,0,0,0,0,1,0,0,0,0
668,2000,Blaque,Bring It All To Me,3:46,1999-10-23,2000-01-22,3,50,False,226,1999,10,23,4,2000,1,22,1,0,0,0,0,1,0,0,0,0
985,2000,Blaque,Bring It All To Me,3:46,1999-10-23,2000-01-22,4,42,False,226,1999,10,23,4,2000,1,22,1,0,0,0,0,1,0,0,0,0
1302,2000,Blaque,Bring It All To Me,3:46,1999-10-23,2000-01-22,5,24,False,226,1999,10,23,4,2000,1,22,1,0,0,0,0,1,0,0,0,0
1619,2000,Blaque,Bring It All To Me,3:46,1999-10-23,2000-01-22,6,19,False,226,1999,10,23,4,2000,1,22,1,0,0,0,0,1,0,0,0,0
1936,2000,Blaque,Bring It All To Me,3:46,1999-10-23,2000-01-22,7,17,False,226,1999,10,23,4,2000,1,22,1,0,0,0,0,1,0,0,0,0
2253,2000,Blaque,Bring It All To Me,3:46,1999-10-23,2000-01-22,8,14,False,226,1999,10,23,4,2000,1,22,1,0,0,0,0,1,0,0,0,0
2570,2000,Blaque,Bring It All To Me,3:46,1999-10-23,2000-01-22,9,11,False,226,1999,10,23,4,2000,1,22,1,0,0,0,0,1,0,0,0,0
2887,2000,Blaque,Bring It All To Me,3:46,1999-10-23,2000-01-22,10,9,False,226,1999,10,23,4,2000,1,22,1,0,0,0,0,1,0,0,0,0
3204,2000,Blaque,Bring It All To Me,3:46,1999-10-23,2000-01-22,11,9,False,226,1999,10,23,4,2000,1,22,1,0,0,0,0,1,0,0,0,0
3521,2000,Blaque,Bring It All To Me,3:46,1999-10-23,2000-01-22,12,9,False,226,1999,10,23,4,2000,1,22,1,0,0,0,0,1,0,0,0,0
3838,2000,Blaque,Bring It All To Me,3:46,1999-10-23,2000-01-22,13,10,False,226,1999,10,23,4,2000,1,22,1,0,0,0,0,1,0,0,0,0
4155,2000,Blaque,Bring It All To Me,3:46,1999-10-23,2000-01-22,14,5,False,226,1999,10,23,4,2000,1,22,1,0,0,0,0,1,0,0,0,0
4472,2000,Blaque,Bring It All To Me,3:46,1999-10-23,2000-01-22,15,5,False,226,1999,10,23,4,2000,1,22,1,0,0,0,0,1,0,0,0,0
4789,2000,Blaque,Bring It All To Me,3:46,1999-10-23,2000-01-22,16,6,False,226,1999,10,23,4,2000,1,22,1,0,0,0,0,1,0,0,0,0
5106,2000,Blaque,Bring It All To Me,3:46,1999-10-23,2000-01-22,17,8,False,226,1999,10,23,4,2000,1,22,1,0,0,0,0,1,0,0,0,0
5423,2000,Blaque,Bring It All To Me,3:46,1999-10-23,2000-01-22,18,9,False,226,1999,10,23,4,2000,1,22,1,0,0,0,0,1,0,0,0,0
5740,2000,Blaque,Bring It All To Me,3:46,1999-10-23,2000-01-22,19,15,False,226,1999,10,23,4,2000,1,22,1,0,0,0,0,1,0,0,0,0
6057,2000,Blaque,Bring It All To Me,3:46,1999-10-23,2000-01-22,20,15,False,226,1999,10,23,4,2000,1,22,1,0,0,0,0,1,0,0,0,0
6374,2000,Blaque,Bring It All To Me,3:46,1999-10-23,2000-01-22,21,18,False,226,1999,10,23,4,2000,1,22,1,0,0,0,0,1,0,0,0,0
6691,2000,Blaque,Bring It All To Me,3:46,1999-10-23,2000-01-22,22,17,False,226,1999,10,23,4,2000,1,22,1,0,0,0,0,1,0,0,0,0
7008,2000,Blaque,Bring It All To Me,3:46,1999-10-23,2000-01-22,23,18,False,226,1999,10,23,4,2000,1,22,1,0,0,0,0,1,0,0,0,0
7325,2000,Blaque,Bring It All To Me,3:46,1999-10-23,2000-01-22,24,19,False,226,1999,10,23,4,2000,1,22,1,0,0,0,0,1,0,0,0,0
7642,2000,Blaque,Bring It All To Me,3:46,1999-10-23,2000-01-22,25,19,False,226,1999,10,23,4,2000,1,22,1,0,0,0,0,1,0,0,0,0
7959,2000,Blaque,Bring It All To Me,3:46,1999-10-23,2000-01-22,26,22,False,226,1999,10,23,4,2000,1,22,1,0,0,0,0,1,0,0,0,0
8276,2000,Blaque,Bring It All To Me,3:46,1999-10-23,2000-01-22,27,26,False,226,1999,10,23,4,2000,1,22,1,0,0,0,0,1,0,0,0,0
8593,2000,Blaque,Bring It All To Me,3:46,1999-10-23,2000-01-22,28,32,False,226,1999,10,23,4,2000,1,22,1,0,0,0,0,1,0,0,0,0
8910,2000,Blaque,Bring It All To Me,3:46,1999-10-23,2000-01-22,29,42,False,226,1999,10,23,4,2000,1,22,1,0,0,0,0,1,0,0,0,0
35,2000,"Missy ""Misdemeanor"" Elliott",Hot Boyz,3:51,1999-11-27,2000-01-08,1,36,False,231,1999,11,27,4,2000,1,8,1,0,0,0,0,0,0,1,0,0
352,2000,"Missy ""Misdemeanor"" Elliott",Hot Boyz,3:51,1999-11-27,2000-01-08,2,21,False,231,1999,11,27,4,2000,1,8,1,0,0,0,0,0,0,1,0,0
669,2000,"Missy ""Misdemeanor"" Elliott",Hot Boyz,3:51,1999-11-27,2000-01-08,3,13,False,231,1999,11,27,4,2000,1,8,1,0,0,0,0,0,0,1,0,0
986,2000,"Missy ""Misdemeanor"" Elliott",Hot Boyz,3:51,1999-11-27,2000-01-08,4,9,False,231,1999,11,27,4,2000,1,8,1,0,0,0,0,0,0,1,0,0
