,year,artist.inverted,track,time,genre,date.entered,date.peaked,week,rank,gap_week
10806,2000,Joe,I Wanna Know,4:57,Rock,2000-01-01,2000-07-01,35,5,False
11123,2000,Joe,I Wanna Know,4:57,Rock,2000-01-01,2000-07-01,36,6,False
11440,2000,Joe,I Wanna Know,4:57,Rock,2000-01-01,2000-07-01,37,9,False
11757,2000,Joe,I Wanna Know,4:57,Rock,2000-01-01,2000-07-01,38,9,False
12074,2000,Joe,I Wanna Know,4:57,Rock,2000-01-01,2000-07-01,39,8,False
12391,2000,Joe,I Wanna Know,4:57,Rock,2000-01-01,2000-07-01,40,14,False
12708,2000,Joe,I Wanna Know,4:57,Rock,2000-01-01,2000-07-01,41,16,False
13025,2000,Joe,I Wanna Know,4:57,Rock,2000-01-01,2000-07-01,42,20,False
13342,2000,Joe,I Wanna Know,4:57,Rock,2000-01-01,2000-07-01,43,32,False
13659,2000,Joe,I Wanna Know,4:57,Rock,2000-01-01,2000-07-01,44,45,False
29,2000,Montell Jordan,Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,1,92,False
346,2000,Montell Jordan,Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,2,80,False
663,2000,Montell Jordan,Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,3,72,False
980,2000,Montell Jordan,Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,4,69,False
1297,2000,Montell Jordan,Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,5,67,False
1614,2000,Montell Jordan,Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,6,61,False
1931,2000,Montell Jordan,Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,7,54,False
2248,2000,Montell Jordan,Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,8,43,False
2565,2000,Montell Jordan,Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,9,38,False
2882,2000,Montell Jordan,Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,10,24,False
3199,2000,Montell Jordan,Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,11,24,False
3516,2000,Montell Jordan,Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,12,20,False
3833,2000,Montell Jordan,Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,13,19,False
4150,2000,Montell Jordan,Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,14,15,False
4467,2000,Montell Jordan,Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,15,15,False
4784,2000,Montell Jordan,Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,16,5,False
5101,2000,Montell Jordan,Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,17,4,False
5418,2000,Montell Jordan,Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,18,4,False
5735,2000,Montell Jordan,Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,19,7,False
6052,2000,Montell Jordan,Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,20,10,False
6369,2000,Montell Jordan,Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,21,5,False
6686,2000,Montell Jordan,Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,22,9,False
7003,2000,Montell Jordan,Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,23,9,False
7320,2000,Montell Jordan,Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,24,7,False
7637,2000,Montell Jordan,Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,25,9,False
7954,2000,Montell Jordan,Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,26,10,False
8271,2000,Montell Jordan,Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,27,10,False
8588,2000,Montell Jordan,Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,28,15,False
8905,2000,Montell Jordan,Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,29,18,False
9222,2000,Montell Jordan,Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,30,23,False
9539,2000,Montell Jordan,Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,31,30,False
9856,2000,Montell Jordan,Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,32,42,False
30,2000,N'Sync,Bye Bye Bye,3:15,Rock,2000-01-29,2000-04-15,1,42,False
347,2000,N'Sync,Bye Bye Bye,3:15,Rock,2000-01-29,2000-04-15,2,20,False
664,2000,N'Sync,Bye Bye Bye,3:15,Rock,2000-01-29,2000-04-15,3,19,False
981,2000,N'Sync,Bye Bye Bye,3:15,Rock,2000-01-29,2000-04-15,4,14,False
1298,2000,N'Sync,Bye Bye Bye,3:15,Rock,2000-01-29,2000-04-15,5,13,False
1615,2000,N'Sync,Bye Bye Bye,3:15,Rock,2000-01-29,2000-04-15,6,7,False
1932,2000,N'Sync,Bye Bye Bye,3:15,Rock,2000-01-29,2000-04-15,7,6,False
2249,2000,N'Sync,Bye Bye Bye,3:15,Rock,2000-01-29,2000-04-15,8,5,False
2566,2000,N'Sync,Bye Bye Bye,3:15,Rock,2000-01-29,2000-04-15,9,5,False
2883,2000,N'Sync,Bye Bye Bye,3:15,Rock,2000-01-29,2000-04-15,10,5,False
3200,2000,N'Sync,Bye Bye Bye,3:15,Rock,2000-01-29,2000-04-15,11,5,False
3517,2000,N'Sync,Bye Bye Bye,3:15,Rock,2000-01-29,2000-04-15,12,4,False
3834,2000,N'Sync,Bye Bye Bye,3:15,Rock,2000-01-29,2000-04-15,13,4,False
4151,2000,N'Sync,Bye Bye Bye,3:15,Rock,2000-01-29,2000-04-15,14,6,False
4468,2000,N'Sync,Bye Bye Bye,3:15,Rock,2000-01-29,2000-04-15,15,6,False
4785,2000,N'Sync,Bye Bye Bye,3:15,Rock,2000-01-29,2000-04-15,16,7,False
5102,2000,N'Sync,Bye Bye Bye,3:15,Rock,2000-01-29,2000-04-15,17,9,False
5419,2000,N'Sync,Bye Bye Bye,3:15,Rock,2000-01-29,2000-04-15,18,12,False
5736,2000,N'Sync,Bye Bye Bye,3:15,Rock,2000-01-29,2000-04-15,19,18,False
6053,2000,N'Sync,Bye Bye Bye,3:15,Rock,2000-01-29,2000-04-15,20,20,False
6370,2000,N'Sync,Bye Bye Bye,3:15,Rock,2000-01-29,2000-04-15,21,27,False
6687,2000,N'Sync,Bye Bye Bye,3:15,Rock,2000-01-29,2000-04-15,22,34,False
7004,2000,N'Sync,Bye Bye Bye,3:15,Rock,2000-01-29,2000-04-15,23,40,False
31,2000,Eminem,The Real Slim Shady,4:42,Rap,2000-05-06,2000-06-24,1,70,False
348,2000,Eminem,The Real Slim Shady,4:42,Rap,2000-05-06,2000-06-24,2,32,False
665,2000,Eminem,The Real Slim Shady,4:42,Rap,2000-05-06,2000-06-24,3,20,False
982,2000,Eminem,The Real Slim Shady,4:42,Rap,2000-05-06,2000-06-24,4,16,False
1299,2000,Eminem,The Real Slim Shady,4:42,Rap,2000-05-06,2000-06-24,5,11,False
1616,2000,Eminem,The Real Slim Shady,4:42,Rap,2000-05-06,2000-06-24,6,7,False
1933,2000,Eminem,The Real Slim Shady,4:42,Rap,2000-05-06,2000-06-24,7,6,False
2250,2000,Eminem,The Real Slim Shady,4:42,Rap,2000-05-06,2000-06-24,8,4,False
2567,2000,Eminem,The Real Slim Shady,4:42,Rap,2000-05-06,2000-06-24,9,5,False
2884,2000,Eminem,The Real Slim Shady,4:42,Rap,2000-05-06,2000-06-24,10,4,False
3201,2000,Eminem,The Real Slim Shady,4:42,Rap,2000-05-06,2000-06-24,11,8,False
3518,2000,Eminem,The Real Slim Shady,4:42,Rap,2000-05-06,2000-06-24,12,9,False
3835,2000,Eminem,The Real Slim Shady,4:42,Rap,2000-05-06,2000-06-24,13,16,False
4152,2000,Eminem,The Real Slim Shady,4:42,Rap,2000-05-06,2000-06-24,14,30,False
4469,2000,Eminem,The Real Slim Shady,4:42,Rap,2000-05-06,2000-06-24,15,49,False
4786,2000,Eminem,The Real Slim Shady,4:42,Rap,2000-05-06,2000-06-24,16,68,False
5103,2000,Eminem,The Real Slim Shady,4:42,Rap,2000-05-06,2000-06-24,17,83,False
5420,2000,Eminem,The Real Slim Shady,4:42,Rap,2000-05-06,2000-06-24,18,88,False
5737,2000,Eminem,The Real Slim Shady,4:42,Rap,2000-05-06,2000-06-24,19,98,False
32,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,1,85,False
349,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,2,70,False
666,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,3,52,False
983,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,4,36,False
1300,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,5,27,False
1617,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,6,21,False
1934,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,7,15,False
2251,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,8,13,False
2568,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,9,12,False
2885,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,10,8,False
3202,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,11,5,False
3519,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,12,5,False
3836,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,13,5,False
4153,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,14,6,False
4470,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,15,5,False
4787,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,16,4,False
5104,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,17,6,False
5421,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,18,8,False
5738,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,19,11,False
6055,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,20,14,False
6372,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,21,14,False
6689,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,22,16,False
7006,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,23,18,False
7323,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,24,21,False
7640,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,25,26,False
7957,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,26,39,False
8274,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,27,46,False
33,2000,Samantha Mumba,Gotta Tell You,3:19,Rock,2000-09-09,2000-12-09,1,85,False
350,2000,Samantha Mumba,Gotta Tell You,3:19,Rock,2000-09-09,2000-12-09,2,72,False
667,2000,Samantha Mumba,Gotta Tell You,3:19,Rock,2000-09-09,2000-12-09,3,65,False
984,2000,Samantha Mumba,Gotta Tell You,3:19,Rock,2000-09-09,2000-12-09,4,49,False
1301,2000,Samantha Mumba,Gotta Tell You,3:19,Rock,2000-09-09,2000-12-09,5,39,False
1618,2000,Samantha Mumba,Gotta Tell You,3:19,Rock,2000-09-09,2000-12-09,6,25,False
1935,2000,Samantha Mumba,Gotta Tell You,3:19,Rock,2000-09-09,2000-12-09,7,20,False
2252,2000,Samantha Mumba,Gotta Tell You,3:19,Rock,2000-09-09,2000-12-09,8,10,False
2569,2000,Samantha Mumba,Gotta Tell You,3:19,Rock,2000-09-09,2000-12-09,9,9,False
2886,2000,Samantha Mumba,Gotta Tell You,3:19,Rock,2000-09-09,2000-12-09,10,8,False
3203,2000,Samantha Mumba,Gotta Tell You,3:19,Rock,2000-09-09,2000-12-09,11,6,False
3520,2000,Samantha Mumba,Gotta Tell You,3:19,Rock,2000-09-09,2000-12-09,12,5,False
3837,2000,Samantha Mumba,Gotta Tell You,3:19,Rock,2000-09-09,2000-12-09,13,7,False
4154,2000,Samantha Mumba,Gotta Tell You,3:19,Rock,2000-09-09,2000-12-09,14,4,False
4471,2000,Samantha Mumba,Gotta Tell You,3:19,Rock,2000-09-09,2000-12-09,15,6,False
4788,2000,Samantha Mumba,Gotta Tell You,3:19,Rock,2000-09-09,2000-12-09,16,7,False
5105,2000,Samantha Mumba,Gotta Tell You,3:19,Rock,2000-09-09,2000-12-09,17,13,False
5422,2000,Samantha Mumba,Gotta Tell You,3:19,Rock,2000-09-09,2000-12-09,18,17,False
5739,2000,Samantha Mumba,Gotta Tell You,3:19,Rock,2000-09-09,2000-12-09,19,17,False
6056,2000,Samantha Mumba,Gotta Tell You,3:19,Rock,2000-09-09,2000-12-09,20,23,False
6373,2000,Samantha Mumba,Gotta Tell You,3:19,Rock,2000-09-09,2000-12-09,21,29,False
6690,2000,Samantha Mumba,Gotta Tell You,3:19,Rock,2000-09-09,2000-12-09,22,36,False
34,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,1,73,False
351,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,2,63,False
668,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,3,50,False
985,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,4,42,False
1302,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,5,24,False
1619,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,6,19,False
1936,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,7,17,False
2253,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,8,14,False
2570,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,9,11,False
2887,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,10,9,False
3204,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,11,9,False
3521,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,12,9,False
3838,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,13,10,False
4155,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,14,5,False
4472,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,15,5,False
4789,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,16,6,False
5106,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,17,8,False
5423,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,18,9,False
5740,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,19,15,False
6057,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,20,15,False
6374,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,21,18,False
6691,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,22,17,False
7008,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,23,18,False
7325,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,24,19,False
7642,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,25,19,False
7959,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,26,22,False
8276,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,27,26,False
8593,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,28,32,False
8910,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,29,42,False
35,2000,"Missy ""Misdemeanor"" Elliott",Hot Boyz,3:51,Rap,1999-11-27,2000-01-08,1,36,False
352,2000,"Missy ""Misdemeanor"" Elliott",Hot Boyz,3:51,Rap,1999-11-27,2000-01-08,2,21,False
669,2000,"Missy ""Misdemeanor"" Elliott",Hot Boyz,3:51,Rap,1999-11-27,2000-01-08,3,13,False
986,2000,"Missy ""Misdemeanor"" Elliott",Hot Boyz,3:51,Rap,1999-11-27,2000-01-08,4,9,False
1303,2000,"Missy ""Misdemeanor"" Elliott",Hot Boyz,3:51,Rap,1999-11-27,2000-01-08,5,7,False
1620,2000,"Missy ""Misdemeanor"" Elliott",Hot Boyz,3:51,Rap,1999-11-27,2000-01-08,6,7,False
1937,2000,"Missy ""Misdemeanor"" Elliott",Hot Boyz,3:51,Rap,1999-11-27,2000-01-08,7,5,False
2254,2000,"Missy ""Misdemeanor"" Elliott",Hot Boyz,3:51,Rap,1999-11-27,2000-01-08,8,7,False
2571,2000,"Missy ""Misdemeanor"" Elliott",Hot Boyz,3:51,Rap,1999-11-27,2000-01-08,9,7,False
2888,2000,"Missy ""Misdemeanor"" Elliott",Hot Boyz,3:51,Rap,1999-11-27,2000-01-08,10,7,False
3205,2000,"Missy ""Misdemeanor"" Elliott",Hot Boyz,3:51,Rap,1999-11-27,2000-01-08,11,8,False
3522,2000,"Missy ""Misdemeanor"" Elliott",Hot Boyz,3:51,Rap,1999-11-27,2000-01-08,12,11,False
3839,2000,"Missy ""Misdemeanor"" Elliott",Hot Boyz,3:51,Rap,1999-11-27,2000-01-08,13,7,False
4156,2000,"Missy ""Misdemeanor"" Elliott",Hot Boyz,3:51,Rap,1999-11-27,2000-01-08,14,10,False
4473,2000,"Missy ""Misdemeanor"" Elliott",Hot Boyz,3:51,Rap,1999-11-27,2000-01-08,15,11,False
4790,2000,"Missy ""Misdemeanor"" Elliott",Hot Boyz,3:51,Rap,1999-11-27,2000-01-08,16,12,False
5107,2000,"Missy ""Misdemeanor"" Elliott",Hot Boyz,3:51,Rap,1999-11-27,2000-01-08,17,15,False
5424,2000,"Missy ""Misdemeanor"" Elliott",Hot Boyz,3:51,Rap,1999-11-27,2000-01-08,18,17,False
5741,2000,"Missy ""Misdemeanor"" Elliott",Hot Boyz,3:51,Rap,1999-11-27,2000-01-08,19,23,False
6058,2000,"Missy ""Misdemeanor"" Elliott",Hot Boyz,3:51,Rap,1999-11-27,2000-01-08,20,30,False
6375,2000,"Missy ""Misdemeanor"" Elliott",Hot Boyz,3:51,Rap,1999-11-27,2000-01-08,21,38,False
36,2000,Macy Gray,I Try,3:52,Rock,2000-02-19,2000-05-20,1,68,False
353,2000,Macy Gray,I Try,3:52,Rock,2000-02-19,2000-05-20,2,51,False
670,2000,Macy Gray,I Try,3:52,Rock,2000-02-19,2000-05-20,3,47,False
987,2000,Macy Gray,I Try,3:52,Rock,2000-02-19,2000-05-20,4,36,False
1304,2000,Macy Gray,I Try,3:52,Rock,2000-02-19,2000-05-20,5,30,False
1621,2000,Macy Gray,I Try,3:52,Rock,2000-02-19,2000-05-20,6,20,False
1938,2000,Macy Gray,I Try,3:52,Rock,2000-02-19,2000-05-20,7,15,False
2255,2000,Macy Gray,I Try,3:52,Rock,2000-02-19,2000-05-20,8,12,False
2572,2000,Macy Gray,I Try,3:52,Rock,2000-02-19,2000-05-20,9,8,False
2889,2000,Macy Gray,I Try,3:52,Rock,2000-02-19,2000-05-20,10,7,False
3206,2000,Macy Gray,I Try,3:52,Rock,2000-02-19,2000-05-20,11,7,False
3523,2000,Macy Gray,I Try,3:52,Rock,2000-02-19,2000-05-20,12,7,False
3840,2000,Macy Gray,I Try,3:52,Rock,2000-02-19,2000-05-20,13,6,False
4157,2000,Macy Gray,I Try,3:52,Rock,2000-02-19,2000-05-20,14,5,False
4474,2000,Macy Gray,I Try,3:52,Rock,2000-02-19,2000-05-20,15,6,False
4791,2000,Macy Gray,I Try,3:52,Rock,2000-02-19,2000-05-20,16,9,False
5108,2000,Macy Gray,I Try,3:52,Rock,2000-02-19,2000-05-20,17,10,False
5425,2000,Macy Gray,I Try,3:52,Rock,2000-02-19,2000-05-20,18,11,False
5742,2000,Macy Gray,I Try,3:52,Rock,2000-02-19,2000-05-20,19,14,False
6059,2000,Macy Gray,I Try,3:52,Rock,2000-02-19,2000-05-20,20,16,False
6376,2000,Macy Gray,I Try,3:52,Rock,2000-02-19,2000-05-20,21,16,False
6693,2000,Macy Gray,I Try,3:52,Rock,2000-02-19,2000-05-20,22,16,False
7010,2000,Macy Gray,I Try,3:52,Rock,2000-02-19,2000-05-20,23,21,False
7327,2000,Macy Gray,I Try,3:52,Rock,2000-02-19,2000-05-20,24,27,False
7644,2000,Macy Gray,I Try,3:52,Rock,2000-02-19,2000-05-20,25,34,False
7961,2000,Macy Gray,I Try,3:52,Rock,2000-02-19,2000-05-20,26,40,False
8278,2000,Macy Gray,I Try,3:52,Rock,2000-02-19,2000-05-20,27,46,False
37,2000,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,1,68,False
354,2000,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,2,31,False
671,2000,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,3,19,False
988,2000,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,4,15,False
1305,2000,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,5,11,False
1622,2000,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,6,6,False
1939,2000,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,7,7,False
2256,2000,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,8,7,False
2573,2000,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,9,6,False
2890,2000,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,10,5,False
3207,2000,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,11,6,False
3524,2000,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,12,7,False
3841,2000,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,13,10,False
4158,2000,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,14,12,False
4475,2000,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,15,11,False
4792,2000,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,16,9,False
5109,2000,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,17,11,False
5426,2000,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,18,12,False
5743,2000,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,19,20,False
6060,2000,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,20,22,False
6377,2000,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,21,26,False
6694,2000,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,22,30,False
7011,2000,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,23,30,False
7328,2000,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,24,39,False
7645,2000,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,25,41,False
7962,2000,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,26,49,False
38,2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2000-09-02,1,76,False
355,2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2000-09-02,2,38,False
672,2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2000-09-02,3,19,False
989,2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2000-09-02,4,17,False
1306,2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2000-09-02,5,12,False
1623,2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2000-09-02,6,15,False
1940,2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2000-09-02,7,12,False
2257,2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2000-09-02,8,10,False
2574,2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2000-09-02,9,7,False
2891,2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2000-09-02,10,5,False
3208,2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2000-09-02,11,8,False
3525,2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2000-09-02,12,8,False
3842,2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2000-09-02,13,10,False
4159,2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2000-09-02,14,12,False
4476,2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2000-09-02,15,14,False
4793,2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2000-09-02,16,15,False
5110,2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2000-09-02,17,19,False
5427,2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2000-09-02,18,23,False
5744,2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2000-09-02,19,21,False
6061,2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2000-09-02,20,18,False
6378,2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2000-09-02,21,19,False
6695,2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2000-09-02,22,22,False
7012,2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2000-09-02,23,23,False
7329,2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2000-09-02,24,24,False
7646,2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2000-09-02,25,33,False
7963,2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2000-09-02,26,38,False
39,2000,The Backstreet Boys,Show Me The Meaning Of Being Lonely,3:54,Rock,2000-01-01,2000-03-18,1,74,False
356,2000,The Backstreet Boys,Show Me The Meaning Of Being Lonely,3:54,Rock,2000-01-01,2000-03-18,2,62,False
673,2000,The Backstreet Boys,Show Me The Meaning Of Being Lonely,3:54,Rock,2000-01-01,2000-03-18,3,55,False
990,2000,The Backstreet Boys,Show Me The Meaning Of Being Lonely,3:54,Rock,2000-01-01,2000-03-18,4,25,False
1307,2000,The Backstreet Boys,Show Me The Meaning Of Being Lonely,3:54,Rock,2000-01-01,2000-03-18,5,16,False
1624,2000,The Backstreet Boys,Show Me The Meaning Of Being Lonely,3:54,Rock,2000-01-01,2000-03-18,6,14,False
1941,2000,The Backstreet Boys,Show Me The Meaning Of Being Lonely,3:54,Rock,2000-01-01,2000-03-18,7,12,False
2258,2000,The Backstreet Boys,Show Me The Meaning Of Being Lonely,3:54,Rock,2000-01-01,2000-03-18,8,10,False
2575,2000,The Backstreet Boys,Show Me The Meaning Of Being Lonely,3:54,Rock,2000-01-01,2000-03-18,9,12,False
2892,2000,The Backstreet Boys,Show Me The Meaning Of Being Lonely,3:54,Rock,2000-01-01,2000-03-18,10,9,False
3209,2000,The Backstreet Boys,Show Me The Meaning Of Being Lonely,3:54,Rock,2000-01-01,2000-03-18,11,7,False
3526,2000,The Backstreet Boys,Show Me The Meaning Of Being Lonely,3:54,Rock,2000-01-01,2000-03-18,12,6,False
3843,2000,The Backstreet Boys,Show Me The Meaning Of Being Lonely,3:54,Rock,2000-01-01,2000-03-18,13,6,False
4160,2000,The Backstreet Boys,Show Me The Meaning Of Being Lonely,3:54,Rock,2000-01-01,2000-03-18,14,6,False
4477,2000,The Backstreet Boys,Show Me The Meaning Of Being Lonely,3:54,Rock,2000-01-01,2000-03-18,15,8,False
4794,2000,The Backstreet Boys,Show Me The Meaning Of Being Lonely,3:54,Rock,2000-01-01,2000-03-18,16,9,False
5111,2000,The Backstreet Boys,Show Me The Meaning Of Being Lonely,3:54,Rock,2000-01-01,2000-03-18,17,13,False
5428,2000,The Backstreet Boys,Show Me The Meaning Of Being Lonely,3:54,Rock,2000-01-01,2000-03-18,18,19,False
